text,label,index
"Social media videos shot in the Plaza Major showed injured fans and officers in body armour wielding batons. BBC journalist Phil Mackie confirmed police used baton charges to clear parts of the square. Earlier, Spanish police said eight Leicester fans were arrested for ""causing a mess"" on Tuesday night. Footage posted online showed a group of officers being targeted with missiles and fans chanting ""Gibraltar is ours"" in the Plaza Major, where Leicester's fans were told they could congregate. A witness told BBC 5 live: ""There were a couple of people who probably antagonised the police, but then they took it out all these people here. ""There were people with children, they came in with batons and there was a 70-year-old man and the kids [in the way]."" Owynn Palmer-Atkin, reporting for BBC Radio Leicester, said: ""There was a couple of flares that went off - blue smoke, then a bang, and that is when you heard the tone of the chanting change. ""The noise of the crowd seem to quieten and then become more of a panic. ""There was another bang and that is when the riot vans started charging across the square. I find it incredible a police van would travel that fast in a crowded square."" BBC presenter Gary Lineker, a Leicester City fan and former Foxes player, tweeted: ""Just saw the footage of some Leicester fans behaving despicably in Madrid. The few idiots ruin it for the decent majority. Sickening.."" On Tuesday night, Phil Mackie said he witnessed what appeared to be an unprovoked attack on supporters. He reported seeing police charging a group of Leicester fans walking in the city centre before three were pushed to the ground, hit with batons and bundled into the back of vans. Police said six officers were also attacked in the overnight disturbances. The eight fans arrested remain in custody and will appear in court on Thursday.",1,253
"In front of a home crowd in Birmingham, 27-year-old Yafai won 118-108, 119-107 and 119-107 on the judges' scorecards. Yafai knocked down the 31-year-old Japanese in the second round, but was caught several times himself on the way to recording his 22nd unbeaten fight. ""I had to box my way through. My hands were in a bad way after two rounds but I did what I had to to win,"" he said. ""I'm a work in progress, I have to learn how to slow the pace down a bit."" Yafai landed a barrage of punches in the first round, and a slick combination rocked Muranaka in the second, causing him to touch down on to the canvas with a knee. But Muranaka recovered, walking through Yafai's punches and landing with left and right hooks of his own. The home fighter took back control in the later rounds and, despite being docked a point for a low blow, Yafai ran out a comfortable winner. Promoter Eddie Hearn is looking ahead to big things for his fighter after ""a great performance."" ""One more defence and he has to chase the big unification fights,"" Hearn said. Yafai's victory made it a double success for his family, with younger brother Gamal victorious on the undercard. The younger Yafai was impressive in a seventh-round stoppage of the previously undefeated Sean Davis - a fellow Birmingham super-bantamweight. The 25-year-old worked the head and body superbly, dropping his opponent six times on his way to claiming the WBC International super-bantamweight title. Birmingham's Sam Eggington won the European welterweight title with an emphatic ninth-round win over Spain's Ceferino Rodriguez.",1,254
"Media playback is not supported on this device Wednesday's 3-0 defeat at Sunderland was the second time they have conceded three goals since losing to Manchester United at Wembley on 23 April. Everton are 12th in the table with one win from their past 10 league games. ""We tried to get the focus after being in the FA Cup semi-final and sometimes it drops the intensity,"" said Martinez. Martinez has come under pressure from some Everton fans this season, while Ajax manager Frank de Boer and Southampton boss Ronald Koeman have been linked with his job this month. Patrick van Aanholt's free-kick and two close-range strikes from Lamine Kone sealed a comfortable win for Sunderland at the Stadium of Light which secured their survival and relegated Newcastle and Norwich. Spaniard Martinez, who took over from David Moyes in June 2013 and signed a new five-year contract in 2014, added: ""The effort we put in deserved a lot more. ""It was not an easy game and Sunderland had a lot of momentum with their focus on the league. ""We have one more game to get the winning feeling and perform in a manner in which we can get the three points and end the season better."" Everton finished fifth in the table with a record Premier League points tally in their first season under Martinez in 2013-14, and 11th the following year. They end their campaign at home to Norwich on Sunday.",1,255
"The 42-year-old had regained the lead from Frenchman Armel Le Cleac'h, but was second as he passed the halfway mark just off New Zealand's south island. Thomson's next milestone is to turn north at Cape Horn as he heads towards the finish port of Les Sables d'Olonne. Gosport-based Thomson is aiming to be the first Briton to win the race. Media playback is not supported on this device ""There are a few hectic days to come and I will certainly be approaching them with caution to make sure that I keep Hugo Boss (Thomson's boat) in one piece,"" he said. ""It's over 1000 miles behind me to third place, so at least I have some breathing space behind so I can worry about looking forwards, which I think is really important.""",1,256
"The 26-year-old scored 20 goals in 52 games for Bristol City, after signing from French club Angers in July 2015. The Ivory Coast international had also been the subject of interest from Derby County and Premier League side Hull. Villa had reached an agreement to sign Hull forward Abel Hernandez, but the move fell through over personal terms. Bristol City owner Steve Lansdown had previously said they would not sell Kodjia to any fellow Championship club, and that any deal would have to exceed PS10m. The deal represents the largest transfer fee City have ever received for a player, surpassing the PS3.5m the club sold Ade Akinbiyi to Wolves for in September 1999. Villa boss Roberto Di Matteo said he had signed a ""proven goalscorer"" in Kodjia, while City chief operating officer Mark Ashton said the club had retained a sell-on clause and decided to disclose the fee ""due to the high-profile nature and speculation surrounding the deal."" Ashton added: ""We've continually told Jonathan that we don't want him to go, but recently he's made it clear that he's aware of the interest of other clubs and that he wanted to leave."" Kodjia is a proven goal scorer at Championship level, a physical and competitive style of player with greater mobility than a Rudy Gestede or Libor Kozak. Whether he is quite the ""world-class striker"" that Villa chairman Dr Tony Xia promised via his prolific Twitter account is dubious, but he could well thrive on the sort of service Ross McCormack and Jack Grealish are capable of providing. The Villa squad was always going to need revolution rather than evolution after last season's psychologically damaging relegation - Kodjia is the latest component of a summer of change.",1,257
"The group, a mix of students and activists, were arrested while taking part in a protest two weeks ago against a new education bill. They face possible jail terms on charges including insulting civil servants and refusing to disperse. Video of the protests showing people being cornered by police and beaten sparked international condemnation. President Thein Sein of Myanmar (formerly Burma) has defended the action of officers, telling the BBC that in many Western countries a similar situation might have ended in gunfire and death. In addition to the 65 people in court in the town of Letpadan on Wednesday, another five have been charged in absentia. Eleven people who were released on bail will be charged at a later date. All could face jail terms of up to six years. The BBC's Jonah Fisher, at the court, says relatives and supporters gathered outside the building with flowers, water and food for the detainees. Riot police were deployed to keep back the crowds. Our correspondent says that while there have been reforms in Myanmar since the end of military rule, the case shows that its laws and legal system remain dated and repressive. The students began a protest march from Mandalay to Yangon (also known as Rangoon) in January, in opposition to a bill which centralises control over higher education. They were calling for more power to be devolved to universities and higher education institutions, the right to form student unions, and teaching in ethnic minority languages. The march was technically illegal as it did not have official approval. The two sides had been in negotiations, and the authorities had agreed to let the students continue to Yangon. But the students were angered by police opposition when they reached Letpadan, 140km (90 miles) north of Yangon, and clashes broke out as they attempted to break through police lines. Scores of students and some police officers were injured, while more than 100 people were arrested. The government has announced an inquiry into the response of the security services, state media report. Young Burmese have been at the forefront of several protests in Myanmar over the years, including a notorious 1988 uprising against the former ruling junta.",1,258
"They feature on the International Impac Dublin Literary Award's 2016 longlist, alongside BBC journalist Kirsty Wark's debut The Legacy of Elizabeth Pringle. Libraries in 118 cities around the world nominated 160 books. The 100,000 euro (PS71,300) prize winner will be announced on 9 June 2016. Other British nominees include this year's Bailey's Women's Prize for Fiction winner, How To Be Both by Ali Smith. The Miniaturist by Jessie Burton, The Bone Clocks by David Mitchell, Caitlin Moran's novel How to Build a Girl and David Nicholl's Us are also on the longlist. This year it includes 53 novels in translation with works by 44 American, 10 Canadian, 10 Australian, seven Irish, six German and three South African authors. Past winner Colm Toibin from Ireland is nominated again for Nora Webster, while another former winner, Norwegian Per Petterson, is on the list for Out Stealing Horses. ""Reading groups worldwide each year anticipate the longlist and later the shortlist with excitement and interest,"" said Dublin city librarian Margaret Hayes. ""From previous experience we know that the 21st winning title will be top of the library readers list for 2016 at home and abroad, bringing readers together in an unparalleled international book club."" Jim Crace won the prize last year for his novel Harvest, while Irish author Kevin Barry won for his debut novel, City of Bohane, in 2013. This year's Man Booker Prize-winner, A Brief History of Seven Killings by Marlon James, and the winner of the 2014 Governor General's Award for Fiction, The Back of the Turtle by Thomas King, are also nominated. The full list of British titles in the running:",1,259
"The 35-year-old wing has signed for the Mitsubishi Dynaboars in Division Two of the Japanese League on a one-year deal. Williams scored twice in his final competitive game as Ospreys. ""It was a last-minute offer that I had to give great thought to in a short space of time,"" Williams told Twitter. ""Really looking forward to this exciting venture."" Williams announced his in February after he turned down Ospreys' offer to extend his playing career with the Welsh region to a 10th season. The 2008 International Rugby Board player of the year in December, with 58 tries in 87 games for his country and two in four Tests for the British and Irish Lions. Williams signed off from the international stage in typical fashion, scoring a last-gasp try in the in Cardiff on 3 December. The double-Grand Slam winner was also Ospreys' record try-scorer, with 57 touchdowns in 141 matches, and scored late on in his last game for both club and country. But Williams' final appearance in Europe was for the Barbarians in their in Cardiff on 2 June. He was expected to continue his association with the Ospreys next season by with the Liberty Stadium club but the Welsh region have released him for this ""once in a lifetime"" opportunity. An Ospreys statement said: ""Taking into account his fantastic service to the Ospreys, we understand that this is a once in a lifetime opportunity for Shane and his family to experience a new culture and life in a new country and will not stand in his way. ""We wish them the best of luck in Japan and look forward to welcoming Shane back to Ospreylia upon completion of his playing commitments, when he will continue to represent the region with distinction off the field."" Williams is second in international rugby's all-time try-scoring list behind Australian wing David Campese. And the legendary wing follows former Ospreys team-mates Jerry Collins and Filo Tiatia, who joined Yamaha Jubilo and Toyota Verblitz respectively in 2011, to Japan.",1,260
"The county has received PS1bn of aid over the past 15 years with more than PS400m in the pipeline until 2020 because of its relatively weak economy. Cornwall Council leader John Pollard said he wanted ""investment equal to that provided by the EU programme."" Cornwall voted Leave and the Isles of Scilly voted Remain. The breakdown of voting saw: Live reaction to the EU referendum result from the South West See all local results here Follow the latest news on the BBC's live EU referendum page PS400m of EU funding between 2000 and 2006 PS500m of EU funding between 2007 and 2013 PS416m of further funding coming between 2014 and 2020 Tim Jones, from the Heart of the South West Local Enterprise Partnership said: ""The French are major investors in our part of the world, EDF Energy, china clay, Brittany Ferries. ""The European partnership is crucial to the South West. I can't make any judgement here that's going to be beneficial, short or long-term, in a business context. ""The community may have spoken but the business community is still the wealth creating vehicle and we have got to find a way through this."" Cornwall businesswoman Melanie Evans said she was ""absolutely delighted"" at the result. ""The EU money has been spent unwisely in places on projects that have gone bankrupt and we now have the opportunity to take control of that funding,"" she said. ""We are in a deprived status and we have remained in deprived status even though that funding was coming in so it shows it hasn't worked."" The people of Cornwall have voted to leave the EU - proof perhaps that money can't buy love. While Britain as a whole has paid to be part of the EU, Cornwall is in the unusual position of being a net beneficiary. Despite the huge investment in projects like the Combined Universities in Penryn, the Eden Project and Cornwall Airport Newquay, along with Superfast broadband - many people simply do not think they have felt any benefit. And some say the fact that Cornwall still qualifies for this extra funding is an indication it hasn't sparked the growth intended. Remain campaigners have warned Cornwall has always fared badly from Westminster and are not confident of future support of the scale seen from the EU. But with five out of six Cornish MP's backing Leave during this campaign perhaps this vote here isn't surprising. Eric Nicholls, Chairman of Cornwall Manufacturers' Group, said: ""Whether Cornwall will continue to receive its EU funding is far from certain, as are the pledges from the Remain side that this would be met from central government."" Sarah Newton, Conservative MP for Truro and Falmouth, who voted Remain, said she wanted to ""make sure the money gets into Cornwall so we can carry on making progress in getting well-paid jobs."" Cllr Tim Dwelly, leader of the Labour Group at Cornwall Council, said: ""This is a disaster for Cornwall. Years of special EU funding for Cornwall are going to end. ""That funding has given us fibre broadband, a university, superb sixth form colleges, dual carriageways, airport investment, rail improvement, support for farmers and all kinds of business."" Chris Pomfret, former Cornwall and Isles of Scilly Local Enterprise Partnership chairman, and now chairman of governors at Falmouth University said: ""I'm worried there will be turmoil that could go on for years."" William Arnold tweeted: ""It's Ok though we can carry on being serfs in a theme park for second home owners and their children."" A Department for Communities and Local Government spokesman said: ""It is important to understand that there will be no immediate changes. ""We must now prepare for a negotiation to exit the EU that will ensure the interests of all parts of the United Kingdom are protected and advanced.""",1,261
"Intense negotiations are under way between political parties amid public anger at a one-off levy of up to 10 being imposed on savers. President Nicos Anastasiades said refusing the bailout would have led to the collapse of the country's banks. The speaker of the European Parliament has called for the levy to be revised to protect small-scale bank customers. The 10bn-euro (13bn; PS8.6bn) deal agreed by the EU and IMF in Brussels marks a radical departure from previous international aid packages. Under its terms, people in Cyprus with less than 100,000 euros in their accounts would have to pay a one-time tax of 6.75. Those with sums over that threshold would pay 9.9 in tax. Depositors will be compensated with the equivalent amount in shares in their banks. It is believed that eurozone leaders, particularly in Germany, insisted on the levy because of the large amount of Russian capital kept in Cypriot banks, amid fears of money-laundering. QA: Cyprus bailout UK to help troops President Anastasiades, who was elected only last month, is due to address the country shortly (from 18:00 GMT). He said in a statement earlier that Cyprus had had to choose between the ""catastrophic scenario of disorderly bankruptcy or the scenario of a painful but controlled management of the crisis."" The president has been meeting with members of the parliament's finance committee, his office said. On Saturday the head of the committee, Nicholas Papadopoulos, expressed shock at the deal, saying it was ""much worse than expected."" The president's Democratic Rally party - which has 20 seats in the 56-member assembly - needs support from other factions to ratify the bailout. A spokesman for one of its coalition partners, the Democratic Party, told BBC News they wanted assurances that the deal would resolve the problems facing Cyprus before voting in favour. Opposition leader George Lillikas, an independent, said the president had ""betrayed the people's vote."" The speaker of the European Parliament, Martin Schulz, argued in a newspaper interview that there should be an exemption from the levy for savers, for example, who had less than 25,000 euros in their accounts. By Gavin HewittEurope editor ""The solution must be socially acceptable,"" Mr Schulz, who belongs to Germany's opposition Social Democrats, told Germany's Welt am Sonntag newspaper. The German Chancellor, Angela Merkel, defended the levy. ""With this deal, the responsible people are partly included in those countries and not only the taxpayers in other countries,"" she said at a party meeting in her home constituency. ""And I think it's right that we went down that road and I think it's a good step which will certainly make it easier for us to approve the help for Cyprus."" As with past eurozone bailouts, the deal must be approved by the lower house of parliament in Germany, the EU's biggest economy. If the levy goes ahead, it will affect many non-Cypriots with bank accounts, including UK expatriates. However, depositors in the overseas arms of Cypriot banks will not be hit. Bank of Cyprus UK and Laiki Bank UK both confirmed on their websites that there would be no impact. Chancellor George Osborne said the UK would compensate any government employees and military personnel whose bank accounts were affected. The levy itself will not take effect until Tuesday, following a public holiday, but action is being taken to control electronic money transfers over the weekend.",1,262
"Media playback is not supported on this device Five goals were scored in the first half, with Greg Stewart and Kane Hemmings striking early for Dundee. Ross County captain Andrew Davies headed in from a corner before Rory Loy diverted home Hemmings' shot. Alex Schalk netted on half-time, but Craig Wighton and Stewart with a fine solo goal made the points safe late on. After seven minutes Stewart drove through the heart of the County defence before turning the ball onto his favoured left foot and curling it into the bottom corner. Two minutes later Hemmings took full advantage of slackness in the Staggies defence and knocked home his 23rd goal of the campaign. It was no more than Paul Hartley's side deserved after a whirlwind start. Jim McIntyre's team eventually woke up and reduced the deficit after a succession of corners. Davies ghosted in at the front post and with a glancing header knocked the ball beyond David Mitchell to give the travelling fans hope of retaining their place in the top half of the table. And they should have been back on level terms when Michael Gardyne's cross was met on the volley by Martin Woods but the midfielder hammered the ball over the crossbar. Dundee however restored their two-goal advantage as once again the visitors defence was breached. Hemmings had a shot on goal that was glanced into the top corner by Loy giving Gary Woods no chance in the County goal. The first-half action though was far from over. Schalk latched onto a long through-ball and although Dens keeper Mitchell got his hand to the shot there was enough The second half failed to live up to the opening period but there were still plenty of chances created at both ends. Gardyne blasted high over the crossbar from 12 yards out while Ian McShane saved on the line from Dundee top scorer Hemmings as the home side looked for goal number four. County survived a scare when Hemmings managed to get a touch on the end of a Stewart free-kick but the ball trickled only a few inches the wrong side of the post. The home side secured all three points with four minutes left when Wighton hammered the ball home after Stewart's shot was blocked. Stewart completed the scoring when he once again fired home with a cultured left-foot shot that beat Woods. Hartley's side are now in pole position to secure a place in the top six for the season run-in.",1,263
"Crews were called to the blaze at a building in Stewartville Street, in Partick, at about 12:15. The fire broke out in a communal area of the block. Four people were treated at the scene for the effects of smoke inhalation. The blaze triggered a large response from the emergency services. A spokesman for the Scottish Fire and Rescue Service said: ""On arrival crews found a well-developed fire on the third floor of a six-storey residential block of flats with residents unable to leave the building. ""Firefighters quickly brought the fire under control, whilst at the same time rescuing 17 people from the property, some of whom were suffering from slight smoke inhalation and minor injuries."" Crews worked through the night to deal with any fire spread and make the scene safe. A spokeswoman for Police Scotland said: ""About 25 to 30 persons were evacuated."" The Scottish Ambulance Service sent four resources from their special operations response team, two AE ambulances and an ambulance car. A spokesman said: ""We did not transport anyone to hospital. We dealt with smoke inhalation.""",1,264
"Samuel Walker was fatally injured in a hit-and-run as he crossed a road in Chorlton, Manchester, in February 2003. Joyrider Nawnee Mackin, 35, was jailed for nine years in November for causing death by dangerous driving. Car owner Craig Chevelleau, 33, was jailed for 23 months after being convicted of perverting the course of justice at Manchester Crown Court. Chevelleau, who was sentenced on Wednesday, was described as Mackin's ""criminal associate"" by police. He claimed the vehicle was stolen by a stranger while he was using a phone box. Chevelleau said he saw his car being driven off by an unknown person but thought it was a prank by a friend, so did not report it to police until three hours later. The vehicle was later found abandoned by police. Sgt Lee Westhead said his ""web of lies"" had helped Samuel's killer escape justice for 12 years. Ambulance staff attempted to revive Samuel at the scene before he was taken to hospital, where he was pronounced dead. He would have celebrated his 18th birthday in March.",1,265
"Britain's three remaining sides in the competition have reached this stage for the second successive season, with champions Real Madrid, Bayern Munich and Barcelona also still in. The draw takes place at 11:00 GMT in Nyon, Switzerland. Liverpool, who failed to qualify, join Celtic, Everton and Tottenham in the following Europa League last-32 draw. Chelsea will be in pot one after winning their group, while Manchester City and Arsenal join the group runners-up in pot two. No teams that progressed from the same group or are from the same country can be drawn against each other, so among the sides Jose Mourinho's side could meet are Serie A champions Juventus and French champions Paris St-Germain. Manchester City, who won 2-0 at Roma on Wednesday to qualify, and Arsenal's list of potential opponents include La Liga champions Atletico Madrid, Real Madrid, and Barcelona. The Gunners could also be drawn against Bundesliga leaders Bayern Munich, who topped Manchester City's group. Liverpool, Tottenham and Celtic could face difficult ties in the last 32 of the Europa League after not being seeded for the draw. Tottenham and Celtic were second in their Europa League groups while Liverpool dropped down from the Champions League after finishing third in their group. That leaves Everton as the only seeded British team in the draw for the last 32, joining the likes of Inter Milan, Napoli and Zenit St Petersburg. The Toffees could potentially be drawn against Celtic in an England v Scotland tie. The draws will be covered live by the BBC Sport website. Europa League last 32 Seeded teams: Borussia Monchengladbach (GER), Club Brugge (BEL), Besiktas (TUR), Salzburg (AUT), Dinamo Moscow (RUS), Inter Milan (ITA), Feyenoord (NED), Everton (ENG), Napoli (ITA), Dynamo Kiev (UKR), Fiorentina (ITA), Legia Warsaw (POL), Olympiakos (GRE), Sporting Lisbon (POR), Athletic Bilbao (ESP), Zenit St Petersburg (RUS). Unseeded teams: Villarreal (ESP), Torino (ITA), Tottenham Hotspur (ENG), Celtic (SCO), PSV Eindhoven (NED), Dnipro Dnipropetrovsk (UKR), Sevilla (ESP), VfL Wolfsburg (GER), Young Boys (SUI), Aalborg (DEN), Guingamp (FRA), Trabzonspor (TUR), Anderlecht (BEL), Ajax (NED), Liverpool (ENG), Roma (ITA).",1,266
"Attacking midfielder Christensen, 22, has played more than 50 games for the London side, but has not started a Championship match this season. Striker Woodrow, 22, has only started one league match but scored twice in the EFL Cup against Leyton Orient. Both players are available to face QPR on Saturday. Brewers manager Nigel Clough said: ""Lasse has a good season or so under his belt in the Championship. He's been a bit unlucky not to feature much this season, but they see him in their long-term plans and it will help him to play for us. ""Cauley is one to add to our striking options. With Luke Varney out for four to six weeks and Will Miller's hamstring injury, it was important to get another striker in."" Find all the latest football transfers on our dedicated page or visit our Premier League tracker here.",1,267
"Adam King struck either side of the break in the 2-0 win over Reading at Liberty Stadium. In March, the Swans' development squad drew with Wolverhampton Wanderers to take the league crown. The cup final win meant the young Swans celebrated 31 wins across all competitions in 2016-17. The youngsters' success came after Swansea's senior team survived in the Premier League after Crystal Palace beat Hull 4-0 on Sunday for the latter to be relegated.",1,268
"You can contact your local police, who are the only people with the proper powers to assess criminal allegations. However, the Metropolitan Police, which is leading the Savile investigation, is also asking people with information or concerns to contact the NSPCC on its 24-hour helpline on . The NSPCC is a charity specialising in child protection and the prevention of cruelty to children and offering information, advice and counselling to adults concerned about a child's safety. You can also contact the charity by email, at . If you have an allegation about inappropriate behaviour on BBC premises, or by BBC presenters or other staff, you can inform the BBC Investigations Unit in confidence by calling 4168 during office hours. If you need help and support, the following organisations may be able to help: The National Association for People Abused in Childhood is a charity that offers support and advice to adult survivors of any form of childhood abuse. It can be contacted on or visit the website. Rape Crisis (England and Wales) offers help, support and information about rape and sexual violence, and can give details of your nearest Rape Crisis Centre, which specialise in rape trauma support and counselling. The helpline offers support to male and female survivors of rape or sexual abuse over 14 years of age, however long ago it happened. It can also offer help and support to partners, friends and family. Call the national helpline on . If you have been sexually abused recently, Sexual Assault Referral Centres (SARCs) are specialist, round-the-clock services which provide medical care and forensic examination following assault or rape, counselling and - in some locations - sexual health services. Services are free of charge and provided to women, men, young people and children (although not all centres may currently be able to assist children). SARCs are mostly able to assist in the immediate aftermath of an assault and can store the forensic results until you make up your mind whether to report to the police or not. You can find a list of Sexual Assault Referral Centres (in England and Wales) on the Rape Crisis website - select the link for reporting a rape, which you'll find down the left-hand side. If you do not wish to take legal action, it may still be important that you receive medical attention. You do not have to have a forensic examination if you go to a SARC, hospital accident and emergency department or your GP, but you may need to receive treatment for any injuries, emergency contraception or to check for sexually-transmitted diseases. If you are in Scotland, Rape Crisis Scotland provides a national rape crisis helpline for anyone affected by sexual violence, no matter when or how it happened. The helpline offers free and confidential support and information. The charity can also put you in touch with local rape crisis centres or other services for ongoing support. Contact Rape Crisis by phone on 0808 801 03 02 or visit the website. The NEXUS Institute works across Northern Ireland to respond to the needs of adults (over 16) who have experienced sexual abuse, rape or other forms of sexual violence. It provides a counselling service for those in need. Contact by phone on 028 90326803 or visit the website. Survivors UK provides information, support and counselling for men who have been raped or sexually abused. Contact the charity by phone on or visit the website.",1,269
"There were 69 claims against peacekeepers in 2015, up from 52 in 2014 was 66 in 2013. Almost a third of the 2015 claims were made in the Central African Republic. For the first time, the report has also set out all the countries whose soldiers are reportedly involved under a new ""name-and-shame"" policy. Overall, 10 peacekeeping missions were subject to allegations in 2015. The allegations involve military personnel, international police, other staff and volunteers. According to the UN's latest figures, there are 124,746 personnel serving in 16 peacekeeping missions worldwide. It has been criticised for failing to act quickly on sexual abuse allegations made against peacekeepers. Last December an independent panel calling the UN response to allegations in the Central African Republic (CAR) ""seriously flawed"" and a ""gross institutional failure."" It accused senior UN officials of abusing their authority by failing to take action over allegations of abuse by soldiers from France, Equatorial Guinea and Chad. UN Secretary-General Ban Ki-Moon's report called for an international convention on ""crimes committed in peacekeeping operations."" He also urged countries to change their laws so that they apply to sex crimes committed by citizens serving in UN peace operations. Mr Ban also called for ""on-site court martial proceedings"" for some crimes and a DNA database of all peacekeepers. UN peacekeepers operate under the legal jurisdiction of their home countries, making prosecution more difficult. In February, the UN said it would send home more than 100 peacekeepers from CAR following sexual abuse allegations. A 10,000-strong UN force took over a peacekeeping mission in the country in September 2014. After CAR, the second highest number of allegations was at the UN peacekeeping mission in Congo, with 16 cases, followed by Haiti with nine.",1,270
"Duffy, 57, was charged with misconduct for entering the Hibs technical area at Easter Road on 29 March and adopting an aggressive attitude towards Lennon. The same complaint against assistant Craig McPherson was withdrawn. Duffy faces an additional one-game ban if he transgresses again in 2017, while Morton were fined PS500 for the stoppage-time fracas. The Greenock club will need to pay another PS250 in the event of a further breach of disciplinary rule 204, with the charge stating, ""three or more players andor members of staff"" were ""involved in a confrontation with opposing players andor staff."" Lennon postponed his hearing due to the non-availability of Hibernian's solicitor. His case will be heard on 25 April. The Hibs boss faces three charges of ""adopting an aggressive attitude"" to Morton striker Kudus Oyenuga, Duffy and the match officials. Tempers flared during the Championship 0-0 draw after Oyenuga was dismissed for a foul on Hibs defender Jordon Forster right in front of the home dugout. Hibs' Darren McGregor was also red carded for confronting Oyenuga, who fell to the ground, but that was later reduced to a booking after an appeal against referee Nick Walsh's decision.",1,271
"The Serbs lost 6-4 6-4 to Brazilians Marcelo Melo and Bruno Soares in Rio. The loss came a day after Djokovic was knocked out of the singles by Argentine Juan Martin del Potro. World number one Djokovic, 29, suffered a surprise third-round defeat at Wimbledon in July when he lost to American Sam Querrey. The 12-time Grand Slam winner came back to claim his 30th Masters title in Toronto before the Olympics. Subscribe to the BBC Sport newsletter to get our pick of news, features and video sent to your inbox.",1,272
"The 69-year-old also managed the Blues on a temporary basis for the final three months of the 2008-09 campaign. ""I am excited to return,"" said the Dutchman. ""Chelsea is one of the biggest clubs in the world but is not where it should be at the moment. ""However, I am sure we can all turn this season around."" Mourinho was sacked on Thursday with champions Chelsea 16th in the Premier League table, one point above the relegation zone. Hiddink watched Saturday's visit of Sunderland from the stands, sat next to Chelsea owner Roman Abramovich and former Blues striker Didier Drogba. Coaches Steve Holland and Eddie Newton were in charge of the team for the game against the Black Cats. ""It's a fantastic appointment. I'm very happy about it. This club needs an experienced manager at the helm and Guus Hiddink is clearly that,"" said Holland. Chelsea technical director Michael Emenalo said a ""palpable discord between manager and players"" had contributed to Mourinho's dismissal, the second time he has been sacked by the club. Bayern Munich manager Pep Guardiola, who is set to reveal on Saturday if he will stay at the German club beyond the end of the season, is among the possible permanent replacements. Atletico Madrid's Diego Simeone and out-of-work Carlo Ancelotti, who managed Chelsea for two seasons from June 2009, have also been suggested as potential candidates for the full-time role. A statement on the Chelsea website read: ""The owner and the board welcome back a coach with a wealth of top-level experience and success, including his previous spell with the club in 2009 when we lifted the FA Cup. ""Mr Abramovich and the board believe that Guus has what it takes to get the best out of our talented squad."" Hiddink won six Dutch league titles and the European Cup in two spells as PSV Eindhoven manager. He has also coached South Korea, Australia and Russia. He took over at Stamford Bridge in February 2009, replacing Luiz Felipe Scolari, and shared the role with his job as Russia manager. Since then, he has endured unsuccessful spells as manager of Turkey, Russian side Anzhi Makhachkala and the Netherlands. He stood down as Netherlands boss in June, during a miserable Euro 2016 qualifying campaign. The Dutch failed to reach the finals, finishing fourth in their group behind Czech Republic, Iceland and Turkey.",1,273
"The hosts needed only 66 minutes and 82 deliveries to take the remaining seven England wickets in Centurion. Kagiso Rabada, 20, became the youngest South Africa bowler to take 10 wickets in a match, and finished with 6-32 to add to his first-innings 7-112. Morne Morkel claimed 3-36, with James Taylor's 24 the highest score for England, who won the series 2-1. England, beaten 2-0 by Pakistan in the United Arab Emirates earlier this winter, next play Test cricket against Sri Lanka at Headingley on 19 May. Having reduced England to 52-3 on Monday, South Africa hurried through the rest of the order thanks to some splendid bowling on a wearing surface. In all, England lost their last seven wickets for 43 runs in 10.5 overs as any hopes of batting out the day vanished amid a flurry of reckless strokes. Here's how the collapse unfolded: Fittingly, the lithe paceman, in only his sixth Test match, took the final three wickets as England were skittled out before a drinks break was required. That gave Rabada match figures of 13-144, the best by a South Africa bowler on home soil and the second-best in their history. The man of the match, who was also the leading wicket-taker in the series, said: ""It was a bit up and down so the key was the hit the deck and bowl the ball in a good area and I believed you'd get your rewards."" Former England captain Michael Vaughan told BBC Test Match Special: ""England have batted on a pitch with a bit of spice and they have shown no heart. ""It's almost like the white towel has been thrown in. It was a really feeble way to finish the tour."" Former England batsman Geoffrey Boycott: ""Get your head down and save the match. But there was no effort this morning. ""Coming out and playing shots, does that excuse you after winning the series? No. There's no excuse for that. You have to be professional. That's not good enough."" Media playback is not supported on this device England captain Alastair Cook: ""We always try and play positively but on certain wickets you have to play a different way. We didn't get the balance right. ""Whether that's the end of the tour mentality I don't know. If you'd offered me 2-1 before the series I would have snapped your hand off."" England face a South Africa Invitation XI in a warm-up game on Saturday before a five-match one-day series against South Africa gets under way on 3 February. Proteas pace bowler Dale Steyn will play no part in the ODI campaign as he continues his recovery from the shoulder injury which kept him out of the third and fourth Tests. The sides also meet in two Twenty20 internationals on 19 and 21 February. Listen to Jonathan Agnew and Geoffrey Boycott review England's final-day collapse in the TMS podcast",1,274
